price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,year_sold,month_sold,day_sold,house_age,was_renovated,years_since_update,log_price,xgb_pred_log,price_pred_xgb,alpha,residual_log,id
857500,4,2.75,2960,5040,2.0,0,3,3,9,2210,750,98116,47.5747,-122.408,2270,5500,2015,1,27,73,1,32,13.66177762420231,13.819613456726074,1004110.3271739566,0.8539898224265976,-0.1578358325237641,2998300075
325000,3,1.75,2420,14862,1.0,0,0,3,8,1380,1040,98023,47.3301,-122.365,2550,14675,2015,2,10,48,0,48,12.691583538230216,12.768428802490234,350959.4445438142,0.9260329221869013,-0.076845264260017,8937500020
292500,4,1.75,2140,8162,1.0,0,0,3,7,1420,720,98023,47.3096,-122.377,2040,7632,2014,9,23,57,0,57,12.586223364451625,12.443849563598633,253684.2396588537,1.1530081663462597,0.1423738008529902,9510900070
569950,5,2.75,2510,28185,1.0,0,0,4,7,1600,910,98155,47.7719,-122.282,2910,14880,2014,10,31,62,0,62,13.253305671203258,13.190434455871582,535219.6955540942,1.0648898101740272,0.0628712153316755,9289100170
859000,3,2.5,2920,434728,2.0,0,3,4,8,2920,0,98042,47.3809,-122.13,3150,55216,2015,3,9,26,0,26,13.663525365110068,13.452105522155762,695303.7531347804,1.2354312717674747,0.2114198429543066,2322059136
475000,2,1.75,1320,3420,1.0,0,1,3,7,1080,240,98199,47.6639,-122.399,2070,6000,2014,10,10,70,0,70,13.07107218827772,13.238313674926758,561469.0289215867,0.84599501581117,-0.1672414866490381,4237900645
510000,3,2.5,2730,7136,2.0,0,0,3,8,2730,0,98198,47.3938,-122.321,2130,8932,2015,2,26,13,0,13,13.1421679654829,12.904253005981444,402017.347047537,1.268601973883715,0.2379149595014542,2011400401
248500,3,2.5,1360,7293,2.0,0,0,3,8,1360,0,98003,47.3304,-122.302,1540,7353,2015,1,6,37,0,37,12.423202148655593,12.431910514831545,250673.48773097424,0.9913294072275132,-0.0087083661759503,7985100190
361810,3,1.75,1240,7620,1.0,0,0,3,7,1240,0,98166,47.4576,-122.348,1150,7620,2014,9,17,57,1,11,12.79887725501902,12.691545486450195,324987.63336872857,1.1133039009810353,0.1073317685688248,2968801315
517000,2,1.0,1140,3750,1.0,0,0,4,7,1140,0,98103,47.6619,-122.343,1660,4000,2014,12,21,100,0,100,13.155800087724671,13.196362495422363,538401.927886228,0.960249161866392,-0.0405624076976902,6865200981
360000,3,1.0,1160,10988,1.0,0,0,3,7,1160,0,98033,47.6818,-122.165,1670,51376,2014,10,14,60,0,60,12.793862088206213,12.94334602355957,418044.69493547705,0.8611519398794525,-0.1494839353533574,3888100133
196000,3,1.0,880,19600,1.0,0,0,4,7,880,0,98023,47.2707,-122.34,880,10500,2014,9,12,47,0,47,12.185875040240456,12.07430934906006,175308.6905276582,1.1180278593723074,0.111565691180397,2188200785
350000,3,3.25,1210,941,2.0,0,0,3,8,1000,210,98133,47.7114,-122.356,1650,1493,2014,7,26,23,0,23,12.765691290604371,12.666448593139648,316932.92515604413,1.104334615369088,0.0992426974647227,8910500237
524950,3,1.75,1750,3250,1.5,0,0,4,7,1230,520,98117,47.6807,-122.366,1480,3600,2014,8,25,96,0,96,13.1710602038846,13.234379768371582,559264.5971514846,0.9386433589283858,-0.0633195644869815,4172100050
665000,3,2.5,2610,35000,2.0,0,0,3,10,2610,0,98072,47.7377,-122.101,3060,35427,2014,6,27,37,0,37,13.407543823396258,13.444705963134766,690177.7928877303,0.9635198449628676,-0.0371621397385073,2195700270
328000,3,1.75,1470,7650,1.0,0,0,3,7,1130,340,98059,47.4818,-122.161,1590,7500,2014,11,6,42,0,42,12.700771936142122,12.665396690368652,316599.7167640898,1.0360085073746448,0.0353752457734692,2525000510
548000,4,2.5,2440,11005,2.0,0,0,3,9,2440,0,98056,47.5318,-122.176,2590,14754,2014,7,1,31,0,31,13.214032390746006,13.391890525817873,654671.5891940044,0.837060915801566,-0.1778581350718653,4104910040
625000,2,1.0,1100,4160,1.0,0,0,3,7,1100,0,98109,47.6352,-122.352,1900,4000,2014,8,22,106,0,106,13.34550852871726,13.26512622833252,576727.1140772805,1.0837014330424752,0.0803823003847394,809001565
632925,3,2.5,2990,32239,2.0,0,0,4,8,2990,0,98077,47.7718,-122.095,2990,36497,2014,11,4,47,0,47,13.35810879065906,13.37362575531006,642822.682772485,0.9846027792146408,-0.0155169646509989,1774220160
310000,3,3.25,3130,9302,2.0,0,0,3,8,2190,940,98023,47.3078,-122.338,2350,7949,2014,10,22,38,0,38,12.644330802262578,12.777457237243652,354142.41501803667,0.8753540577290396,-0.1331264349810741,9264911550
225000,3,1.5,1250,7500,1.0,0,0,3,7,1250,0,98030,47.3719,-122.215,1260,7563,2014,5,13,58,0,58,12.323860125621126,12.249095916748049,208791.4377678968,1.077630397134012,0.0747642088730788,9183703376
1450000,5,2.75,3090,19865,1.0,0,0,4,9,3090,0,98039,47.6232,-122.235,2970,19862,2014,10,31,72,0,72,14.187074804051692,14.355252265930176,1715562.6885184755,0.8452037396850767,-0.1681774618784839,3025300225
935000,3,3.25,3710,38509,2.0,0,0,3,10,3710,0,98014,47.693,-121.868,1680,25865,2014,8,22,27,0,27,13.74830287778897,13.411762237548828,667811.1748109355,1.4000963674570264,0.3365406402401412,4045500625
550000,4,2.5,2470,5954,2.0,0,0,3,8,2470,0,98028,47.7685,-122.236,2470,4800,2014,8,26,12,0,12,13.21767537538882,13.21800136566162,550179.3242034164,0.9996740622638336,-0.0003259902728025,9265880170
1370000,4,2.75,3720,9450,1.0,0,4,5,10,1960,1760,98006,47.5627,-122.156,2900,8605,2014,5,9,63,0,63,14.130322027731047,14.131092071533203,1371055.36706628,0.99923025204406,-0.000770043802154,7855200120
423000,4,2.25,2200,9351,1.0,0,0,5,7,1290,910,98133,47.7448,-122.333,1910,8660,2015,1,5,63,0,63,12.955129822091816,12.89849853515625,399710.5876535618,1.058265687889718,0.0566312869355645,2697100140
785000,3,1.75,1670,9600,1.0,0,0,5,8,1670,0,98040,47.5754,-122.233,1900,9600,2014,6,4,64,0,64,13.573440270649083,13.502596855163574,731312.0201112881,1.0734132332195796,0.0708434154855108,5459000240
490000,3,2.25,1410,7740,1.0,0,0,5,6,1410,0,98126,47.523,-122.371,1220,7740,2015,3,12,102,0,102,13.102162710901052,12.990357398986816,438166.8779813412,1.118295390691001,0.111805311914237,4365200520
275000,5,1.75,2180,9178,1.0,0,0,3,7,1140,1040,98188,47.4364,-122.28,2140,9261,2014,8,21,62,0,62,12.524530013005734,12.590832710266112,293851.3502879084,0.935847324610085,-0.0663026972603795,1565600130
855000,4,2.25,2480,36974,2.0,0,0,4,9,2480,0,98005,47.6441,-122.154,3160,35070,2015,1,13,52,0,52,13.658857917508856,13.720568656921388,909424.7696221692,0.9401547313861038,-0.0617107394125309,1445500010
822500,3,2.5,3090,7708,2.0,0,0,3,10,3090,0,98052,47.6868,-122.108,3140,8592,2015,2,10,26,0,26,13.620104977426395,13.608993530273438,813411.4108039852,1.0111734222993398,0.0111114471529578,4401200350
600000,3,1.75,1670,39639,1.0,0,0,4,8,1670,0,98075,47.5929,-121.989,2330,30492,2014,5,5,49,1,33,13.304686600863562,13.276284217834473,583198.2757581295,1.0288096260573285,0.0284023830290891,124069032
700000,4,3.0,3150,7778,2.0,0,0,3,9,3150,0,98075,47.5972,-122.018,2970,6500,2014,6,9,25,0,25,13.45883704259595,13.527003288269045,749380.357353621,0.9341050817931712,-0.0681662456730922,7215730090
339000,4,2.0,2470,5080,1.5,0,0,3,6,1970,500,98106,47.5308,-122.348,1060,5080,2014,6,24,77,1,37,12.733758336210744,12.785625457763672,357046.98295398714,0.9494548790059014,-0.0518671215529273,7972600670
576000,4,2.5,3340,6924,2.0,0,0,3,8,3340,0,98059,47.495,-122.149,3030,6119,2015,4,9,16,0,16,13.263864675787632,13.258962631225586,573183.3267993851,1.0049140878126075,0.004902044562046,9211010330
435000,3,2.5,2530,13446,2.0,0,0,3,9,2530,0,98019,47.7345,-121.961,2450,13446,2014,7,1,32,0,32,12.983103608918752,13.17265796661377,525789.4175589094,0.8273274156402409,-0.189554357695016,1313300400
380000,4,2.5,1984,32400,1.0,0,0,3,8,1564,420,98198,47.36,-122.318,1390,9152,2014,7,8,63,0,63,12.847929163278051,12.603407859802246,297569.9193124215,1.277010797590177,0.2445213034758069,9536600810
795000,5,3.0,2750,10000,1.0,0,0,4,7,1730,1020,98008,47.5878,-122.13,2520,10000,2015,4,21,68,0,68,13.586098651497313,13.347169876098633,626039.2067774114,1.2698885171941998,0.2389287753986799,6751500185
357823,3,1.5,1240,9196,1.0,0,0,3,8,1240,0,98072,47.7562,-122.094,1690,10800,2015,1,13,57,0,57,12.787796524386318,12.755151748657228,346330.52106023714,1.0331835580201838,0.032644775729091,1775950100
920000,3,2.25,3650,5353,2.0,0,4,4,7,2200,1450,98144,47.5949,-122.291,1950,4970,2014,7,28,78,0,78,13.732130035981154,13.580978393554688,790939.7933386047,1.163173237392222,0.1511516424264662,823000174
681000,3,1.0,1700,6356,1.5,0,0,3,7,1700,0,98118,47.5677,-122.281,2080,6000,2014,5,28,118,0,118,13.431319053559353,13.085370063781738,481840.2894364684,1.413331377491195,0.3459489897776144,7950300005
379500,3,1.0,1110,7128,1.0,0,0,3,7,1110,0,98052,47.6968,-122.124,1510,7107,2014,11,12,45,0,45,12.846612510860464,12.842647552490234,377998.2734425549,1.003972839726934,0.0039649583702292,7199360100
600000,3,2.75,3580,14217,2.0,0,3,4,10,2210,1370,98023,47.3244,-122.379,3990,14674,2015,4,29,36,0,36,13.304686600863562,13.34123992919922,622337.8069928234,0.9641066206458496,-0.0365533283356569,587550470
397000,4,2.5,2201,9542,2.0,0,0,3,8,2201,0,98198,47.4002,-122.317,1990,9542,2015,3,17,19,0,19,12.891694078557842,12.774293899536133,353023.90983696055,1.124569721590102,0.1174001790217094,7272001610
269950,3,2.25,1510,6000,1.0,0,0,4,7,1150,360,98038,47.3484,-122.036,1510,6000,2015,1,29,32,0,32,12.505995740029274,12.50791358947754,270468.222153603,0.9980839813658084,-0.0019178494482652,2025700130
210000,2,1.75,1000,3554,1.0,0,0,4,8,1000,0,98198,47.3811,-122.32,1150,4000,2014,7,26,50,0,50,12.25486757159303,12.182035446166992,195248.87864534065,1.0755503512081828,0.0728321254260375,3530450100
473000,3,2.75,1050,7200,1.0,0,0,3,7,1050,0,98125,47.7163,-122.303,1860,9000,2014,12,26,40,0,40,13.06685278163674,12.72788429260254,337014.53041917307,1.4035003161783275,0.338968489034201,9423400193
309000,3,1.0,1092,7500,1.5,0,0,3,6,1092,0,98106,47.5321,-122.354,930,4000,2014,5,20,107,0,107,12.6410997921206,12.475777626037598,261914.60853749092,1.179773826765257,0.1653221660830031,2112700240
515055,4,2.5,2400,8320,2.0,0,0,3,8,2400,0,98045,47.4808,-121.781,2430,9258,2015,5,4,26,0,26,13.152030911598418,13.115015029907228,496338.292798372,1.0377095772645355,0.0370158816911914,7787120500
970000,3,2.25,3400,10000,2.0,0,0,3,10,3400,0,98115,47.6846,-122.284,1860,5100,2014,10,22,42,0,42,13.785052381406867,13.995213508605955,1196860.7832873242,0.8104534909530385,-0.2101611271990879,6392002550
287653,3,1.0,1050,16050,1.0,0,0,4,7,1050,0,98038,47.3841,-122.006,1610,27600,2014,10,10,65,1,44,12.569513647983038,12.453089714050291,256039.19274553875,1.1234725313553078,0.1164239339327455,2322069114
440000,3,1.75,1500,6180,1.0,0,0,4,6,1060,440,98118,47.5689,-122.284,1740,6180,2014,5,7,78,0,78,12.994532278619134,13.04514503479004,462842.857231956,0.9506466247128272,-0.0506127561709046,8121100255
651100,4,2.5,2310,5526,2.0,0,0,3,9,2310,0,98074,47.6299,-122.02,2500,5769,2015,3,30,22,0,22,13.38642005508616,13.435239791870115,683675.267795779,0.9523527187098574,-0.0488197367839564,1703050420
338000,5,2.0,1860,9000,2.0,0,0,3,7,1860,0,98045,47.4484,-121.772,1390,9752,2014,7,17,45,0,45,12.73080413304066,12.62787914276123,304941.6919719884,1.1084086200684171,0.1029249902794298,9407001830
181000,2,1.5,1560,10807,1.0,0,0,2,7,1560,0,98070,47.4444,-122.509,1660,196591,2014,7,31,76,0,76,12.10625783509458,12.607303619384766,298731.4451164188,0.605895371776019,-0.5010457842901861,3523029059
1200000,4,2.5,2390,4200,2.0,0,0,3,9,2150,240,98102,47.6272,-122.318,2800,5250,2015,4,8,101,0,101,13.997832948091215,13.915267944335938,1104901.8210725896,1.0860693476232064,0.0825650037552776,2663000345
961000,5,2.75,2590,6120,2.0,0,0,3,8,2590,0,98105,47.6667,-122.327,1390,3060,2014,11,20,116,0,116,13.775730728534617,13.682355880737305,875328.688068246,1.0978733053075425,0.0933748477973104,9550203690
425000,2,1.0,1160,17700,1.0,0,0,3,7,1160,0,98133,47.7244,-122.331,1440,9000,2015,3,3,78,0,78,12.959846800844964,12.715797424316406,332965.58690926427,1.2764081836355534,0.2440493765285563,6414600051
230000,4,1.75,1850,6000,1.0,0,0,4,6,1270,580,98178,47.4923,-122.247,1270,6600,2014,6,24,81,0,81,12.345838935721968,12.504852294921877,269641.50225854176,0.8529844184723014,-0.159013359199907,7812801925
353000,3,2.5,2510,9240,2.0,0,0,4,8,2510,0,98022,47.1896,-122.013,2690,9240,2015,2,10,24,0,24,12.77422616877261,12.77970027923584,354937.6651254471,0.9945408297967976,-0.0054741104632292,5416100160
674950,3,2.75,3510,92347,2.0,0,0,3,10,3510,0,98038,47.3735,-122.018,2970,37070,2015,5,1,35,0,35,13.422395374627104,13.439101219177246,686320.337591215,0.9834329001073732,-0.0167058445501417,2591720160
879000,4,2.75,4230,31747,2.0,0,0,4,10,4230,0,98072,47.731,-122.132,4080,35576,2014,6,26,40,0,40,13.686541314323094,13.864019393920898,1049703.6469240764,0.8373791999062921,-0.1774780795978046,2481630290
341000,4,1.75,1920,7665,1.0,0,0,4,8,1500,420,98058,47.4476,-122.128,2100,7344,2014,6,9,50,0,50,12.739640688812674,12.682088851928713,321928.8204723822,1.0592403609581575,0.0575518368839631,2473411080
221000,3,1.0,980,7606,1.0,0,0,3,7,980,0,98188,47.4356,-122.29,980,8125,2014,12,22,71,0,71,12.30592250537653,12.157342910766602,190486.7011870006,1.1601859795085878,0.1485795946099291,1003000175
268500,2,1.5,1290,1749,1.0,0,0,3,8,660,630,98008,47.6118,-122.116,1860,1749,2014,12,19,56,0,56,12.500609917318906,12.771820068359377,352151.6651467212,0.7624555740440178,-0.2712101510404689,8857310010
490000,3,1.0,1910,8190,1.0,0,0,4,7,1010,900,98117,47.697,-122.365,1600,5042,2014,5,20,79,0,79,13.102162710901052,13.08693790435791,482596.33228377794,1.0153413261165618,0.0152248065431432,9268200300
405000,3,1.0,1220,7771,1.0,0,0,3,7,1220,0,98008,47.6326,-122.119,1420,7674,2014,8,27,62,0,62,12.91164481522143,12.871386528015137,389019.1917302868,1.0410797426179244,0.0402582872062939,259600560
654300,3,2.5,2490,8582,2.0,0,0,3,9,2490,0,98074,47.625,-122.042,2870,7598,2015,4,9,25,0,25,13.391322769207571,13.461874008178713,702129.1103258623,0.9318798927113782,-0.0705512389711398,6646200710
256750,3,2.5,1990,8991,1.0,0,0,3,7,1570,420,98042,47.3939,-122.164,1920,8991,2014,5,21,56,0,56,12.455862022622558,12.507560729980469,270372.8013559583,0.949614749384413,-0.0516987073579109,9412700550
492000,4,2.0,1640,5000,2.0,0,0,3,7,1640,0,98107,47.6662,-122.365,1240,5000,2014,5,22,118,1,42,13.106236027992704,13.265158653259276,576745.8147473208,0.8530621071182823,-0.1589226252665732,475000975
602000,4,1.75,2420,37800,1.0,0,0,4,8,1880,540,98053,47.6688,-122.024,2780,35532,2014,6,27,44,0,44,13.308014385419147,13.38050937652588,647262.9023751568,0.9300702972330676,-0.0724949911067316,9508850120
337500,3,1.75,1350,5850,1.0,0,0,4,7,1050,300,98198,47.4225,-122.328,1710,7757,2015,5,6,52,0,52,12.729323752253295,12.521812438964844,274253.6789718189,1.2306124798955935,0.2075113132884514,7893207510
335000,3,1.0,1030,7200,1.0,0,0,3,6,880,150,98126,47.5255,-122.376,1030,7200,2014,10,3,77,0,77,12.721888795877376,12.579715728759766,290602.6902486347,1.152776664639201,0.1421730671176089,4364700990
225000,3,2.5,1590,8449,2.0,0,0,3,7,1590,0,98030,47.3493,-122.177,1750,7172,2014,11,17,36,0,36,12.323860125621126,12.428947448730469,249931.8219989062,0.9002455077568501,-0.1050873231093429,5420800090
424500,3,1.75,1460,7700,1.0,0,0,3,7,1460,0,98052,47.6981,-122.127,1720,7280,2014,5,8,46,0,46,12.958669640443368,12.947954177856444,419975.55944483855,1.0107731044186057,0.0107154625869227,7199340650
878000,4,2.5,3480,13421,2.0,0,0,3,11,3480,0,98027,47.5504,-122.097,3290,9642,2014,10,7,30,0,30,13.68540301156877,13.73120403289795,919148.4705577404,0.9552319653725022,-0.0458010213291792,5608010980
272000,2,1.0,670,6300,1.0,0,0,4,6,670,0,98126,47.5145,-122.374,740,6300,2015,1,13,83,0,83,12.513561021741964,12.56016445159912,284976.1987314252,0.954465675417144,-0.0466034298571571,7454000555
635000,4,2.25,2750,6180,1.0,0,0,4,8,1500,1250,98118,47.5691,-122.284,1740,6180,2014,5,21,77,0,77,13.361381852676738,13.452275276184082,695421.7939362027,0.9131148973715574,-0.0908934235073442,8121100265
445000,5,3.0,2930,5500,1.0,0,0,3,7,1750,1180,98118,47.5572,-122.281,1400,5500,2014,9,11,74,0,74,13.005831808336865,13.10555648803711,491665.7792333508,0.9050863793975732,-0.0997246797002464,1702901557
545000,5,3.75,2380,7268,1.0,0,0,3,8,1430,950,98106,47.5571,-122.357,2040,10810,2015,4,29,17,0,17,13.208542908506082,13.30806827545166,602032.4427276253,0.9052668283635537,-0.0995253669455777,3438500036
1280000,4,3.5,4660,17398,2.0,0,2,3,11,4660,0,98006,47.5422,-122.112,5080,24913,2014,6,25,22,0,22,14.062371417145494,14.181866645812988,1442467.7968245884,0.887368163655202,-0.1194952286674944,3303850360
344950,3,2.0,1470,6950,1.0,0,0,5,6,1470,0,98133,47.7619,-122.343,1660,5065,2014,9,30,93,0,93,12.75115765694092,12.70129680633545,328172.20313647523,1.0511249786032228,0.0498608506054694,7276100145
690000,4,2.5,3220,35400,2.0,0,0,3,9,3220,0,98072,47.7547,-122.114,3050,35252,2014,7,8,34,0,34,13.444448325847754,13.53896427154541,758397.5147679287,0.9098131079861744,-0.0945159456976565,1310370020
475300,3,1.0,2110,10005,1.0,0,0,5,7,1110,1000,98033,47.688,-122.168,1360,9827,2014,5,29,101,0,101,13.071703566534245,13.090636253356934,484384.4501483945,0.9812453720477372,-0.0189326868226888,3888100029
514000,3,1.75,1720,5899,1.0,0,1,3,8,1220,500,98136,47.5399,-122.385,1900,6244,2014,6,11,39,0,39,13.1499804899607,13.215180397033691,548629.4698421939,0.936880040636252,-0.0651999070729907,2624039133
482500,2,2.5,1170,809,2.0,0,0,3,9,1170,0,98103,47.6875,-122.339,1170,1121,2014,10,8,18,0,18,13.08673827229789,13.029696464538574,455747.5288403102,1.058700200147577,0.0570418077593153,293670040
372000,3,2.5,1710,5633,2.0,0,0,3,7,1710,0,98034,47.7232,-122.161,1540,5000,2014,10,28,44,0,44,12.826651821423711,12.902936935424805,401488.6105413486,0.9265518130101188,-0.0762851140010916,8835200610
247300,2,2.0,1140,1118,2.0,0,0,3,7,1040,100,98144,47.596,-122.311,1140,1118,2014,10,28,16,0,16,12.418361497172986,12.788470268249512,358064.16295601195,0.6906583388809584,-0.3701087710765254,7132300042
712500,5,2.0,2280,5400,1.5,0,0,4,7,1340,940,98105,47.6674,-122.279,1770,5000,2014,10,7,78,0,78,13.47653659463273,13.423770904541016,675879.0541153005,1.0541826909144785,0.0527656900917143,6012500170
170000,3,1.0,790,6750,1.0,0,0,2,6,790,0,98178,47.4984,-122.24,960,6298,2015,3,18,81,0,81,12.04355959836804,12.081344604492188,176546.38763292736,0.9629197304986012,-0.0377850061241478,7812800155
539000,3,2.25,1280,1187,2.0,0,0,3,8,1080,200,98107,47.6651,-122.368,1280,1681,2015,4,25,17,0,17,13.197472705176985,13.181238174438477,530320.2184239049,1.0163670576277315,0.0162345307385063,2768301477
920000,4,3.5,4080,10666,2.0,0,0,3,9,4080,0,98053,47.6818,-122.023,3920,8154,2014,7,1,20,0,20,13.732130035981154,13.69256591796875,884311.6167561779,1.0403572480193508,0.0395641180124037,7202360430
375000,3,1.5,1630,16170,1.0,0,0,3,7,1630,0,98034,47.7104,-122.235,1630,9931,2014,9,10,37,0,37,12.83468397161566,12.96876335144043,428806.48807186994,0.8745203499279802,-0.1340793798247705,6076500364
435000,3,2.5,1730,4065,2.0,0,0,3,8,1730,0,98029,47.5668,-122.005,1730,4094,2014,9,12,29,0,29,12.983103608918752,13.065993309020996,472593.64324454666,0.920452499135513,-0.0828897001022426,8665050450
790000,4,2.5,2240,8664,1.0,0,0,5,8,1470,770,98033,47.6621,-122.189,2210,8860,2014,8,19,50,0,50,13.579789490265188,13.420024871826172,673351.9216369635,1.1732349379496196,0.1597646184390164,6678900150
320000,4,2.5,2070,7007,2.0,0,0,3,7,2070,0,98031,47.3968,-122.171,2130,8100,2014,8,12,29,0,29,12.676079399771028,12.630664825439451,305792.3498281989,1.0464617580517737,0.0454145743315734,6752600050
825000,2,1.0,1150,12775,1.0,1,4,4,6,1150,0,98178,47.502,-122.222,2440,11852,2014,8,27,117,0,117,13.623139877437296,13.094401359558104,486211.6504535697,1.6967919202067383,0.5287385178791908,7567600045
548050,2,2.0,1930,5479,1.0,0,0,3,8,1930,0,98053,47.7054,-122.011,1900,5479,2015,2,4,20,0,20,13.21412362729324,13.24869155883789,567326.2398602924,0.9660226541521518,-0.0345679315446503,8682280970
1065000,3,2.5,2130,3545,3.0,0,0,5,9,2130,0,98109,47.6389,-122.349,1970,3464,2015,4,1,35,0,35,13.878486296092358,13.694293975830078,885841.0812463978,1.202247245636341,0.1841923202622801,809003085
598800,6,4.0,4470,17877,3.0,0,3,3,9,3230,1240,98188,47.4514,-122.273,1790,18260,2015,2,11,12,0,12,13.302684601532896,13.342877388000488,623357.6959348844,0.9606041666044504,-0.0401927864675926,5379804150
492000,2,1.0,880,2970,1.0,0,0,3,7,880,0,98103,47.6868,-122.349,1370,3060,2015,3,12,98,0,98,13.106236027992704,13.020816802978516,451718.550602475,1.0891737772199084,0.0854192250141885,3797000295
675000,4,3.5,2550,3600,2.0,0,2,3,8,1880,670,98177,47.7709,-122.39,2090,6000,2015,2,25,28,0,28,13.42246945133505,13.274601936340332,582217.9951942399,1.1593595621770607,0.1478675149947186,7277100395
225000,3,1.0,1010,15701,1.0,0,0,4,7,1010,0,98188,47.4518,-122.292,1260,9800,2015,3,17,76,0,76,12.323860125621126,12.36556625366211,234582.353013511,0.9591514327893236,-0.0417061280409836,4336000050
317000,4,2.5,2160,8049,2.0,0,0,3,9,2160,0,98001,47.3337,-122.26,2490,8995,2015,2,4,37,0,37,12.666660207428574,12.743207931518556,342218.6055686094,0.9263084906599168,-0.0765477240899805,6649250410
925000,4,2.0,3140,10437,1.0,0,0,4,8,2040,1100,98040,47.5786,-122.229,2010,10437,2014,6,20,66,0,66,13.73755009757506,13.592977523803713,800487.562845741,1.1555457485330765,0.1445725737713488,1224049080
630000,3,1.0,1360,13000,1.0,0,0,5,6,1360,0,98010,47.3359,-122.033,1890,19650,2014,8,26,80,0,80,13.353476685668044,12.393813133239746,241303.0735708883,2.610824597785005,0.9596635524282976,4067600275
715000,2,1.0,1000,3513,1.0,0,4,4,5,1000,0,98116,47.5935,-122.39,1930,4920,2015,3,27,111,0,111,13.480039220276565,13.205217361450195,543190.5838458434,1.316296749729586,0.2748218588263693,3867400180
265000,3,1.75,1420,8126,1.0,0,0,3,8,1420,0,98031,47.3871,-122.189,1730,7954,2015,5,5,34,0,34,12.487488878546143,12.56782054901123,287166.38536797336,0.922809957928852,-0.0803316704650853,3235390010
500000,5,2.0,2300,7897,2.5,0,0,4,8,2300,0,98133,47.7556,-122.356,2030,7902,2015,2,12,69,0,69,13.122365377402328,13.083900451660156,481132.6897127532,1.0392143595533094,0.038464925742172,2867700035
515000,3,2.5,2000,3837,2.0,0,0,3,8,2000,0,98072,47.7713,-122.167,2210,4075,2015,4,16,14,0,14,13.15192412139156,13.19166088104248,535876.506369439,0.9610423182929267,-0.0397367596509194,9532000010
375000,3,2.5,1440,1102,3.0,0,0,3,8,1440,0,98103,47.6995,-122.346,1440,1434,2015,1,29,16,0,16,12.83468397161566,12.910245895385742,404433.8321716606,0.927222131705422,-0.075561923770083,263000009
465000,3,2.5,2050,15035,2.0,0,0,3,9,2050,0,98042,47.3619,-122.122,1300,15836,2015,4,9,19,0,19,13.049794835104816,12.988885879516602,437522.57958275,1.0628022911262187,0.0609089555882143,2522059251
357000,3,1.5,1590,6750,1.0,0,0,3,7,1080,510,98034,47.73,-122.191,1590,7400,2014,12,2,49,0,49,12.7854938618783,12.945465087890623,418931.4999229297,0.8521679560159044,-0.159971226012324,9477201150
284000,4,3.0,2040,7145,1.0,0,0,3,8,1490,550,98092,47.3275,-122.171,1940,7145,2015,3,6,31,0,31,12.556733038263904,12.561256408691406,285287.55156575004,0.99548682878491,-0.0045233704275009,7137960110
375000,3,2.5,1950,6871,2.0,0,0,3,8,1950,0,98155,47.7603,-122.307,1950,7663,2014,6,18,28,0,28,12.83468397161566,13.027009963989258,454524.8033290059,0.8250374836608373,-0.1923259923735987,4024101440
740000,4,2.75,2560,6900,1.0,0,0,3,8,1480,1080,98115,47.686,-122.297,2600,7200,2014,11,17,66,0,66,13.51440681653079,13.459128379821776,700203.9660594268,1.0568349164951685,0.0552784367090133,439200035
485000,3,2.5,1500,5412,1.0,0,0,5,7,900,600,98136,47.5499,-122.394,1090,5412,2014,6,24,105,0,105,13.091906231773164,13.11902904510498,498334.6102066744,0.9732416534321304,-0.0271228133318164,7104100050
640000,3,2.5,2580,7500,2.0,0,0,3,9,2580,0,98116,47.5577,-122.396,910,6500,2014,8,18,34,0,34,13.369225017834632,13.43405818939209,682867.9113047331,0.9372237139934914,-0.0648331715574563,3702900185
710000,4,1.75,2000,6000,1.0,0,3,5,7,1000,1000,98109,47.6428,-122.348,2610,4377,2014,11,19,69,0,69,13.47302165746721,13.632343292236328,832627.8738141822,0.8527218729149234,-0.1593216347691175,1929300415
260000,4,1.75,1960,8400,1.0,0,0,4,8,1960,0,98023,47.3111,-122.379,2080,8400,2015,3,9,58,0,58,12.468440756144114,12.488122940063477,265168.080217122,0.9805101722164662,-0.0196821839193628,8731901810
147500,3,1.0,1530,8498,1.0,0,0,3,7,1530,0,98031,47.404,-122.203,1380,8498,2015,2,13,66,0,66,11.901590234400048,12.304532051086426,220692.9217500421,0.6683494823049161,-0.4029418166863792,8802400416
575000,4,2.5,3020,17810,1.0,0,0,3,9,1600,1420,98155,47.7735,-122.281,2500,15815,2014,5,15,46,0,46,13.26212705890841,13.18135929107666,530384.4530368996,1.0841192586012631,0.0807677678317499,4027700009
500000,2,2.0,1250,3360,1.0,0,0,3,7,1250,0,98103,47.6526,-122.349,1250,3360,2014,7,29,68,0,68,13.122365377402328,13.10813331604004,492934.3537053522,1.0143338483948945,0.0142320613622892,1972201305
615000,3,1.75,2660,7800,1.0,0,0,4,8,1330,1330,98117,47.6993,-122.378,1950,6240,2015,2,26,74,0,74,13.329379172803591,13.308548927307127,602321.8807728209,1.021048744254338,0.0208302454964641,2675600028
